id,source,source_subset,src_lang,tgt_lang,src_text,tgt_text,source_id,license,quality_status,verification_status,notes
TT-V2-TAT-00329,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,टॉम को एक नौकरी चाहिए थी।,ᱴᱚᱢ ᱫᱚ ᱢᱤᱫᱴᱟᱹᱝ ᱪᱟᱹᱠᱨᱤ ᱛᱟᱭ ᱫᱚᱨᱠᱟᱨ ᱾,hin:3617202|sat:11232624|via_eng:2011346,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00330,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,तुमने कोशिश की।,ᱟᱢ ᱪᱷᱩᱴᱟᱹᱣ ᱞᱮᱱᱟᱢ ᱾,hin:6829739|sat:11217626|via_eng:20119,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00331,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,तूने कोशिश की।,ᱟᱢ ᱪᱷᱩᱴᱟᱹᱣ ᱞᱮᱱᱟᱢ ᱾,hin:6829741|sat:11217626|via_eng:20119,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00332,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,आपने कोशिश की।,ᱟᱢ ᱪᱷᱩᱴᱟᱹᱣ ᱞᱮᱱᱟᱢ ᱾,hin:6829742|sat:11217626|via_eng:20119,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00333,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मैं बेहोश हो गया।,ᱤᱧ ᱚᱪᱮᱛ ᱮᱱᱟᱹᱧ ᱾,hin:516705|sat:11236870|via_eng:20364,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00334,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,ध्यान से चुने।,ᱥᱟᱵᱫᱷᱟᱱ ᱛᱮ ᱵᱟᱪᱷᱟᱣ ᱢᱮ ᱾,hin:8876383|sat:11175647|via_eng:2047589,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00335,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,धन्यवाद।,ᱥᱟᱨᱦᱟᱣ ᱜᱮ ᱾,hin:6543509|sat:11193355|via_eng:2057650,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00336,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,शुक्रिया।,ᱥᱟᱨᱦᱟᱣ ᱜᱮ ᱾,hin:6830462|sat:11193355|via_eng:2057650,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00337,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मैं कोशिश करता हूँ।,ᱤᱧ ᱠᱚᱨᱟᱣ ᱵᱤᱲᱟᱹᱣ ᱟᱹᱧ ᱾,hin:6829744|sat:11174828|via_eng:20776,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00338,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मंगल के दो चांद हैं।,ᱢᱟᱨᱥ ᱴᱷᱮᱱ ᱵᱟᱨᱭᱟ ᱪᱟᱱᱫᱚ ᱢᱮᱱᱟᱜᱼᱟ ᱾,hin:3621345|sat:10776016|via_eng:2079905,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00339,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,कौन?,ᱚᱠᱚᱭ ?,hin:3138226|sat:11163954|via_eng:2083030,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00340,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,हमला!,ᱪᱟᱨᱚᱡᱽ!,hin:11370979|sat:11170046|via_eng:2093431,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00341,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,आक्रमण!,ᱪᱟᱨᱚᱡᱽ!,hin:4078503|sat:11170046|via_eng:2093431,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00342,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मेरा नाम सौंदरराजन है।,ᱤᱧᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱥᱚᱩᱱᱫᱟᱹᱨᱟᱨᱟᱡᱟᱱ ᱠᱟᱱᱟ ᱾,hin:4083836|sat:10303037|via_eng:2093601,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00343,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,सब मुस्कुराए।,ᱡᱷᱚᱛᱚ ᱦᱚᱲ ᱠᱚ ᱞᱟᱱᱫᱟ ᱠᱮᱜᱼᱟ ᱾,hin:8876376|sat:11175652|via_eng:2094844,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00344,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,टॉम ज़िंदा है।,ᱴᱚᱢ ᱡᱤᱣᱤᱫ ᱜᱮᱭᱟᱭ ᱾,hin:3315711|sat:11704169|via_eng:2107445,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00345,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,ध्यान से देखें।,ᱫᱷᱭᱟᱱ ᱨᱮ ᱧᱮᱞ ᱢᱮ ᱾,hin:8876366|sat:11236902|via_eng:2107662,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00346,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,हम हार गए।,ᱟᱞᱮ ᱟᱫᱚ ᱮᱱᱟ ᱞᱮ ᱾,hin:8876367|sat:11175653|via_eng:2107666,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00347,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,हम जीते।,ᱟᱞᱮ ᱡᱤᱛᱟᱹᱣ ᱮᱱᱟ ᱞᱮ ᱾,hin:8876364|sat:11175656|via_eng:2107675,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00348,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,"चेक, कृप्या।","ᱫᱟᱭᱟᱠᱟᱛᱮ, ᱧᱮᱞ ᱵᱤᱲᱟᱹᱣ ᱢᱮ ᱾",hin:6829745|sat:11174831|via_eng:21098,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00349,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,टॉम ने मदद की।,ᱴᱚᱢ ᱜᱚᱲᱚ ᱮᱢ ᱠᱮᱜᱼᱟᱭ ᱾,hin:4004657|sat:11175662|via_eng:2111166,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00350,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,टॉम ने ताली बजाई।,ᱴᱚᱢ ᱛᱷᱟᱭᱚ ᱠᱮᱜᱼᱟᱭ ᱾,hin:4023570|sat:11175669|via_eng:2111193,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00351,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,वे हँसें।,ᱩᱱᱠᱩ ᱞᱟᱱᱫᱟ ᱠᱮᱜᱼᱟ ᱠᱚ ᱾,hin:3784239|sat:11175680|via_eng:2111369,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00352,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,उन्होंने बुलाया।,ᱩᱱᱠᱩ ᱦᱚᱦᱚ ᱠᱮᱜᱼᱟ ᱠᱚ ᱾,hin:3315686|sat:11175686|via_eng:2111379,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00353,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,पास रहना।,ᱥᱩᱨ ᱨᱮ ᱛᱟᱦᱮᱸᱱ ᱢᱮ ᱾,hin:3616912|sat:11177475|via_eng:2111515,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00354,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,पास रहिए।,ᱥᱩᱨ ᱨᱮ ᱛᱟᱦᱮᱸᱱ ᱢᱮ ᱾,hin:3616914|sat:11177475|via_eng:2111515,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00355,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,किसी ने जवाब दिया।,ᱚᱠᱚᱭ ᱪᱷᱚᱸ ᱛᱮᱞ ᱮᱢ ᱠᱮᱜᱼᱟ ᱠᱚ ᱾,hin:3617245|sat:11177669|via_eng:2111549,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00356,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,सब कुछ छोड़ दो।,ᱡᱷᱚᱛᱚ ᱡᱤᱱᱤᱥ ᱟᱲᱟᱜᱽ ᱢᱮ ᱾,hin:3617208|sat:11177736|via_eng:2111627,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00357,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,सब कुछ छोड़ दीजिए।,ᱡᱷᱚᱛᱚ ᱡᱤᱱᱤᱥ ᱟᱲᱟᱜᱽ ᱢᱮ ᱾,hin:3617209|sat:11177736|via_eng:2111627,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00358,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,लिखते रहिये।,ᱚᱞ ᱨᱮᱜᱮ ᱛᱟᱦᱮᱸᱱ ᱢᱮ ᱾,hin:10049731|sat:11177737|via_eng:2111628,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00359,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,लिखते रहो।,ᱚᱞ ᱨᱮᱜᱮ ᱛᱟᱦᱮᱸᱱ ᱢᱮ ᱾,hin:6543704|sat:11177737|via_eng:2111628,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00360,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,चलते रहो।,ᱛᱟᱲᱟᱢ ᱨᱮᱜᱮ ᱛᱟᱦᱮᱸᱱ ᱢᱮ ᱾,hin:3319588|sat:11177739|via_eng:2111631,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00361,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,चलते रहिए।,ᱛᱟᱲᱟᱢ ᱨᱮᱜᱮ ᱛᱟᱦᱮᱸᱱ ᱢᱮ ᱾,hin:3319589|sat:11177739|via_eng:2111631,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00362,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,यह रखो।,ᱱᱚᱶᱟ ᱫᱚᱦᱚᱭ ᱢᱮ ᱾,hin:3616899|sat:11177740|via_eng:2111632,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00363,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,यह रख।,ᱱᱚᱶᱟ ᱫᱚᱦᱚᱭ ᱢᱮ ᱾,hin:3616900|sat:11177740|via_eng:2111632,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00364,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,यह रखें।,ᱱᱚᱶᱟ ᱫᱚᱦᱚᱭ ᱢᱮ ᱾,hin:3616901|sat:11177740|via_eng:2111632,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00365,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,यह रखिए।,ᱱᱚᱶᱟ ᱫᱚᱦᱚᱭ ᱢᱮ ᱾,hin:3616903|sat:11177740|via_eng:2111632,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00366,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,सभी तालीयाँ बजाते हैं।,ᱡᱷᱚᱛᱚᱦᱚᱲ ᱛᱷᱟᱭᱚᱭᱟ ᱠᱚ ᱾,hin:4023572|sat:11179725|via_eng:2111890,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00367,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,अंदर आइए।,ᱵᱷᱤᱛᱤᱨ ᱛᱮ ᱦᱟᱹᱡᱩᱜ ᱢᱮ ᱾,hin:6544673|sat:11175564|via_eng:2111930,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00368,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,आगे आओ।,ᱢᱟᱲᱟᱝ ᱛᱮ ᱦᱟᱹᱡᱩᱜ ᱢᱮ ᱾,hin:4383896|sat:11179766|via_eng:2111931,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00369,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,आगे आ जाओ।,ᱢᱟᱲᱟᱝ ᱛᱮ ᱦᱟᱹᱡᱩᱜ ᱢᱮ ᱾,hin:4383897|sat:11179766|via_eng:2111931,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00370,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,आगे आइए।,ᱢᱟᱲᱟᱝ ᱛᱮ ᱦᱟᱹᱡᱩᱜ ᱢᱮ ᱾,hin:4383899|sat:11179766|via_eng:2111931,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00371,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,आगे आ जाइए।,ᱢᱟᱲᱟᱝ ᱛᱮ ᱦᱟᱹᱡᱩᱜ ᱢᱮ ᱾,hin:4383900|sat:11179766|via_eng:2111931,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00372,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मज़े करो।,ᱢᱚᱡᱽ ᱢᱮ ᱾,hin:3539272|sat:11217630|via_eng:21267,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00373,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मज़े करना।,ᱢᱚᱡᱽ ᱢᱮ ᱾,hin:588490|sat:11217630|via_eng:21267,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00374,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मौज करना।,ᱢᱚᱡᱽ ᱢᱮ ᱾,hin:588491|sat:11217630|via_eng:21267,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00375,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मज़े करो।,ᱢᱚᱡᱽ ᱨᱮ ᱛᱟᱦᱮᱸᱱ ᱢᱮ ᱾,hin:3539272|sat:11293712|via_eng:21269,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00376,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,छोड़ो।,ᱡᱟᱦᱟᱸ ᱞᱮᱠᱷᱟ ᱾,hin:11370987|sat:11184339|via_eng:2170677,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00377,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,म्याऊ,ᱢᱮᱭᱟᱣ ᱾,hin:8879538|sat:11193918|via_eng:2176411,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00378,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,बुधवार है।,ᱱᱚᱶᱟ ᱫᱚ ᱥᱟᱹᱜᱩᱱ ᱢᱟᱦᱟᱸ ᱠᱟᱱᱟ ᱾,hin:3624097|sat:11273152|via_eng:2187246,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00379,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,पृथ्वी से प्यार करो।,ᱤᱧ ᱫᱚ ᱫᱷᱟᱹᱨᱛᱤ ᱠᱩᱥᱤᱭᱟᱜ ᱟᱹᱧ ᱾,hin:3216487|sat:10775911|via_eng:2195638,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00380,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,टॉम भागा।,ᱴᱚᱴ ᱫᱟᱹᱲ ᱠᱮᱜᱼᱟᱭ ᱾,hin:3796636|sat:11180877|via_eng:2203766,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00381,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,किसने बात की?,ᱚᱠᱚᱭ ᱨᱚᱲ ᱠᱮᱜᱼᱟᱭ?,hin:13688103|sat:11180880|via_eng:2203807,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00382,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,कौन बोला?,ᱚᱠᱚᱭ ᱨᱚᱲ ᱠᱮᱜᱼᱟᱭ?,hin:6544602|sat:11180880|via_eng:2203807,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00383,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,सभी हँसे।,ᱡᱷᱚᱛᱚᱦᱚᱲ ᱠᱚ ᱞᱟᱱᱫᱟ ᱠᱮᱜᱼᱟ ᱾,hin:2079412|sat:11174839|via_eng:22132,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00384,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,तुम कितने हॉट हो।,ᱟᱢ ᱫᱚ ᱟᱹᱰᱤ ᱞᱚᱞᱚ ᱜᱮᱭᱟᱢ ᱾,hin:3616968|sat:11217440|via_eng:2218379,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00385,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,आप कितने हॉट हैं।,ᱟᱢ ᱫᱚ ᱟᱹᱰᱤ ᱞᱚᱞᱚ ᱜᱮᱭᱟᱢ ᱾,hin:3616969|sat:11217440|via_eng:2218379,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00386,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,टॉम को पानी की ज़रूरत थी।,ᱴᱚᱢ ᱫᱟᱜ ᱛᱟᱭ ᱫᱚᱨᱠᱟᱨ ᱾,hin:4064451|sat:11226494|via_eng:2237415,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00387,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,टॉम को पानी की ज़रूरत है।,ᱴᱚᱢ ᱫᱟᱜ ᱛᱟᱭ ᱫᱚᱨᱠᱟᱨ ᱾,hin:4064453|sat:11226494|via_eng:2237432,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00388,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,टॉम लाल हो गया।,ᱴᱚᱢ ᱨᱟᱹᱜᱤ ᱮᱱᱟᱭ ᱾,hin:4509572|sat:11141945|via_eng:2238843,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00389,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,टॉम चल रहा था।,ᱴᱚᱢ ᱛᱟᱲᱟᱢ ᱮᱫ ᱛᱟᱦᱮᱸᱡ ᱾,hin:4066438|sat:11214828|via_eng:2239872,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00390,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,हमें पानी की ज़रूरत है।,ᱟᱞᱮ ᱫᱟᱜ ᱛᱟᱞᱮ ᱫᱚᱨᱠᱟᱨ ᱾,hin:4064454|sat:11226405|via_eng:2241426,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00391,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,वे एक-साथ चले।,ᱩᱱᱠᱩ ᱥᱟᱶᱛᱮ ᱠᱚ ᱛᱟᱲᱟᱢ ᱠᱮᱜᱼᱟ ᱾,hin:4070616|sat:11214847|via_eng:2243354,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00392,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मुझे पानी की ज़रूरत है।,ᱤᱧ ᱫᱟᱜ ᱛᱤᱧ ᱫᱚᱨᱠᱟᱨ ᱾,hin:4064456|sat:11226960|via_eng:2246022,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00393,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,सोमवार ठीक है?,ᱪᱮᱫ ᱚᱛᱮ ᱢᱟᱦᱟᱸ ᱴᱷᱤᱠ ᱜᱮᱭᱟ?,hin:3616937|sat:10550537|via_eng:2248475,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00394,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मेरा जन्मदिन है।,ᱱᱚᱶᱟ ᱫᱚ ᱤᱧᱟᱜ ᱡᱟᱱᱟᱢ ᱢᱟᱦᱟᱸ ᱠᱟᱱᱟ ᱾,hin:3704876|sat:11191145|via_eng:2249098,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00395,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,अब घर जाओ।,ᱱᱤᱛᱚᱜ ᱚᱲᱟᱜ ᱪᱟᱞᱟᱜ ᱢᱮ ᱾,hin:3620737|sat:11388327|via_eng:2249679,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00396,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,अब घर जाइए।,ᱱᱤᱛᱚᱜ ᱚᱲᱟᱜ ᱪᱟᱞᱟᱜ ᱢᱮ ᱾,hin:3620738|sat:11388327|via_eng:2249679,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00397,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,अब छोड़ो।,ᱱᱤᱛᱚᱜ ᱪᱟᱞᱟᱣ ᱪᱷᱚᱣᱟᱜ ᱢᱮ ᱾,hin:13688151|sat:11388591|via_eng:2249700,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00398,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,अब छोड़िए।,ᱱᱤᱛᱚᱜ ᱪᱟᱞᱟᱣ ᱪᱷᱚᱣᱟᱜ ᱢᱮ ᱾,hin:13688153|sat:11388591|via_eng:2249700,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
